Variable, Year, value, ymin, ymax
RY,1979,197.837,NA,NA
Catch_RY,1979,1.56783,NA,NA
R,1980,10.8454,7.3442,16.0159
SSB,1980,748.24,635.174,881.432
Depletion,1980,0.263091,0.250207,0.276639
B_Bmsy,1980,0.79894,NA,NA
Catch,1980,171.848,NA,NA
RY,1980,171.746,NA,NA
Catch_RY,1980,1.0006,NA,NA
R,1981,30.1411,23.3794,38.8583
SSB,1981,747.249,632.843,882.336
Depletion,1981,0.262743,0.249289,0.276922
B_Bmsy,1981,0.797882,NA,NA
Catch,1981,211.534,NA,NA
RY,1981,229.158,NA,NA
Catch_RY,1981,0.923091,NA,NA
R,1982,29.3513,22.7678,37.8385
SSB,1982,762.051,655.507,885.912
Depletion,1982,0.267947,0.258217,0.278045
B_Bmsy,1982,0.813687,NA,NA
Catch,1982,307.078,NA,NA
RY,1982,370.775,NA,NA
Catch_RY,1982,0.828207,NA,NA
R,1983,18.4113,13.6484,24.8362
SSB,1983,816.268,713.364,934.017
Depletion,1983,0.287011,0.281008,0.293143
B_Bmsy,1983,0.871579,NA,NA
Catch,1983,339.59,NA,NA
RY,1983,471.324,NA,NA
Catch_RY,1983,0.720501,NA,NA
R,1984,20.8968,16.0208,27.257
SSB,1984,932.299,810.565,1072.31
Depletion,1984,0.327809,0.319297,0.336547
B_Bmsy,1984,0.995471,NA,NA
Catch,1984,364.993,NA,NA
RY,1984,444.391,NA,NA
Catch_RY,1984,0.821333,NA,NA
R,1985,18.9553,13.9963,25.6712
SSB,1985,1003.59,857.246,1174.92
Depletion,1985,0.352877,0.337686,0.368751
B_Bmsy,1985,1.0716,NA,NA
Catch,1985,386.184,NA,NA
RY,1985,384.321,NA,NA
Catch_RY,1985,1.00485,NA,NA
R,1986,10.1114,6.1015,16.7567
SSB,1986,999.167,841.275,1186.69
Depletion,1986,0.35132,0.331395,0.372445
B_Bmsy,1986,1.06687,NA,NA
Catch,1986,381.189,NA,NA
RY,1986,329.217,NA,NA
Catch_RY,1986,1.15787,NA,NA
R,1987,10.6257,7.16131,15.7659
SSB,1987,947.803,792.679,1133.28
Depletion,1987,0.33326,0.312251,0.355683
B_Bmsy,1987,1.01203,NA,NA
Catch,1987,300.249,NA,NA
RY,1987,256.421,NA,NA
Catch_RY,1987,1.17092,NA,NA
R,1988,11.6855,8.7705,15.5693
SSB,1988,904.953,764.264,1071.54
Depletion,1988,0.318194,0.301058,0.336305
B_Bmsy,1988,0.966273,NA,NA
Catch,1988,336,NA,NA
RY,1988,199.718,NA,NA
Catch_RY,1988,1.68238,NA,NA
R,1989,5.70432,4.21746,7.71536
SSB,1989,774.319,658.402,910.644
Depletion,1989,0.272261,0.259357,0.285807
B_Bmsy,1989,0.826787,NA,NA
Catch,1989,309.329,NA,NA
RY,1989,164.818,NA,NA
Catch_RY,1989,1.87679,NA,NA
R,1990,7.67601,5.9473,9.90719
SSB,1990,637.249,549.145,739.488
Depletion,1990,0.224065,0.216319,0.232089
B_Bmsy,1990,0.680429,NA,NA
Catch,1990,132.379,NA,NA
RY,1990,138.141,NA,NA
Catch_RY,1990,0.958291,NA,NA
R,1991,8.1483,6.54175,10.1494
SSB,1991,642.175,573.614,718.931
Depletion,1991,0.225798,0.225958,0.225637
B_Bmsy,1991,0.685689,NA,NA
Catch,1991,56.135,NA,NA
RY,1991,117.888,NA,NA
Catch_RY,1991,0.476173,NA,NA
R,1992,6.47863,5.20205,8.06848
SSB,1992,699.797,643.777,760.693
Depletion,1992,0.246058,0.253596,0.238745
B_Bmsy,1992,0.747215,NA,NA
Catch,1992,87.497,NA,NA
RY,1992,105.249,NA,NA
Catch_RY,1992,0.831333,NA,NA
R,1993,7.53717,6.14762,9.2408
SSB,1993,716.034,667.912,767.623
Depletion,1993,0.251767,0.263103,0.24092
B_Bmsy,1993,0.764552,NA,NA
Catch,1993,108,NA,NA
RY,1993,93.9767,NA,NA
Catch_RY,1993,1.14922,NA,NA
R,1994,8.97661,7.48068,10.7717
SSB,1994,703.032,658.237,750.876
Depletion,1994,0.247196,0.259292,0.235663
B_Bmsy,1994,0.75067,NA,NA
Catch,1994,112.206,NA,NA
RY,1994,96.335,NA,NA
Catch_RY,1994,1.16475,NA,NA
R,1995,7.63499,6.24582,9.33314
SSB,1995,688.395,644.767,734.975
Depletion,1995,0.242049,0.253986,0.230673
B_Bmsy,1995,0.735041,NA,NA
Catch,1995,130.362,NA,NA
RY,1995,104.081,NA,NA
Catch_RY,1995,1.2525,NA,NA
R,1996,6.99424,5.64263,8.66962
SSB,1996,664.37,620.814,710.981
Depletion,1996,0.233601,0.244551,0.223142
B_Bmsy,1996,0.709387,NA,NA
Catch,1996,129.102,NA,NA
RY,1996,106.269,NA,NA
Catch_RY,1996,1.21486,NA,NA
R,1997,7.50961,6.07463,9.28357
SSB,1997,644.011,599.487,691.843
Depletion,1997,0.226443,0.236149,0.217136
B_Bmsy,1997,0.687649,NA,NA
Catch,1997,116.593,NA,NA
RY,1997,108.235,NA,NA
Catch_RY,1997,1.07722,NA,NA
R,1998,9.18123,7.55853,11.1523
SSB,1998,636.662,591.132,685.698
Depletion,1998,0.223859,0.232858,0.215207
B_Bmsy,1998,0.679802,NA,NA
Catch,1998,106.788,NA,NA
RY,1998,113.118,NA,NA
Catch_RY,1998,0.944037,NA,NA
R,1999,7.09963,5.6941,8.8521
SSB,1999,642.612,597.124,691.565
Depletion,1999,0.225951,0.235219,0.217049
B_Bmsy,1999,0.686155,NA,NA
Catch,1999,166.562,NA,NA
RY,1999,119.58,NA,NA
Catch_RY,1999,1.39289,NA,NA
R,2000,7.88214,6.3855,9.72958
SSB,2000,599.074,554.208,647.573
Depletion,2000,0.210643,0.218313,0.203242
B_Bmsy,2000,0.639667,NA,NA
Catch,2000,162.803,NA,NA
RY,2000,127.42,NA,NA
Catch_RY,2000,1.27769,NA,NA
R,2001,12.031,10.1114,14.3149
SSB,2001,565.922,521.634,613.97
Depletion,2001,0.198986,0.205482,0.192695
B_Bmsy,2001,0.604269,NA,NA
Catch,2001,173.277,NA,NA
RY,2001,143.01,NA,NA
Catch_RY,2001,1.21165,NA,NA
R,2002,11.2044,9.40177,13.3527
SSB,2002,537.089,494.087,583.833
Depletion,2002,0.188848,0.19463,0.183237
B_Bmsy,2002,0.573482,NA,NA
Catch,2002,154.619,NA,NA
RY,2002,174.902,NA,NA
Catch_RY,2002,0.884034,NA,NA
R,2003,9.6966,8.02924,11.7102
SSB,2003,554.186,511.365,600.593
Depletion,2003,0.194859,0.201436,0.188497
B_Bmsy,2003,0.591737,NA,NA
Catch,2003,189.305,NA,NA
RY,2003,194.732,NA,NA
Catch_RY,2003,0.972132,NA,NA
R,2004,9.1066,7.43572,11.1529
SSB,2004,556.891,510.928,606.988
Depletion,2004,0.19581,0.201265,0.190504
B_Bmsy,2004,0.594626,NA,NA
Catch,2004,173.902,NA,NA
RY,2004,191.845,NA,NA
Catch_RY,2004,0.906471,NA,NA
R,2005,7.8958,6.31275,9.87583
SSB,2005,571.788,520.674,627.919
Depletion,2005,0.201048,0.205103,0.197073
B_Bmsy,2005,0.610532,NA,NA
Catch,2005,158.06,NA,NA
RY,2005,173.94,NA,NA
Catch_RY,2005,0.908702,NA,NA
R,2006,10.8762,8.80458,13.4353
SSB,2006,585.053,529.117,646.903
Depletion,2006,0.205713,0.208429,0.203031
B_Bmsy,2006,0.624696,NA,NA
Catch,2006,135.771,NA,NA
RY,2006,164.322,NA,NA
Catch_RY,2006,0.826249,NA,NA
R,2007,11.2898,9.16291,13.9104
SSB,2007,610.318,550.771,676.304
Depletion,2007,0.214596,0.216959,0.212259
B_Bmsy,2007,0.651673,NA,NA
Catch,2007,125.534,NA,NA
RY,2007,172.958,NA,NA
Catch_RY,2007,0.725807,NA,NA
R,2008,11.5886,9.53506,14.0845
SSB,2008,653.261,590.127,723.149
Depletion,2008,0.229695,0.232462,0.226961
B_Bmsy,2008,0.697526,NA,NA
Catch,2008,127.212,NA,NA
RY,2008,189.188,NA,NA
Catch_RY,2008,0.672411,NA,NA
R,2009,7.92936,6.30523,9.97182
SSB,2009,709.566,640.879,785.615
Depletion,2009,0.249493,0.252455,0.246566
B_Bmsy,2009,0.757646,NA,NA
Catch,2009,141.615,NA,NA
RY,2009,185.294,NA,NA
Catch_RY,2009,0.76427,NA,NA
R,2010,8.83884,7.00072,11.1596
SSB,2010,749.054,674.2,832.219
Depletion,2010,0.263378,0.26558,0.261193
B_Bmsy,2010,0.79981,NA,NA
Catch,2010,148.309,NA,NA
RY,2010,164.133,NA,NA
Catch_RY,2010,0.903591,NA,NA
R,2011,9.32416,7.39819,11.7515
SSB,2011,762.969,683.373,851.837
Depletion,2011,0.26827,0.269194,0.26735
B_Bmsy,2011,0.814668,NA,NA
Catch,2011,150.025,NA,NA
RY,2011,143.039,NA,NA
Catch_RY,2011,1.04884,NA,NA
R,2012,7.14808,5.57998,9.15685
SSB,2012,755.646,673.182,848.212
Depletion,2012,0.265695,0.26518,0.266212
B_Bmsy,2012,0.806849,NA,NA
Catch,2012,149.094,NA,NA
RY,2012,130.841,NA,NA
Catch_RY,2012,1.13951,NA,NA
R,2013,7.86021,6.19175,9.97824
SSB,2013,737.801,652.882,833.765
Depletion,2013,0.259421,0.257183,0.261678
B_Bmsy,2013,0.787794,NA,NA
Catch,2013,151.675,NA,NA
RY,2013,119.972,NA,NA
Catch_RY,2013,1.26425,NA,NA
R,2014,9.71332,7.68481,12.2773
SSB,2014,707.633,620.851,806.547
Depletion,2014,0.248813,0.244565,0.253136
B_Bmsy,2014,0.755582,NA,NA
Catch,2014,129.075,NA,NA
RY,2014,116.047,NA,NA
Catch_RY,2014,1.11226,NA,NA
R,2015,14.0822,11.4165,17.3704
SSB,2015,694.923,608.295,793.888
Depletion,2015,0.244344,0.239619,0.249163
B_Bmsy,2015,0.742011,NA,NA
Catch,2015,141.693,NA,NA
RY,2015,138.642,NA,NA
Catch_RY,2015,1.022,NA,NA
R,2016,10.2582,8.19272,12.8444
SSB,2016,691.19,606.401,787.835
Depletion,2016,0.243032,0.238873,0.247263
B_Bmsy,2016,0.738025,NA,NA
Catch,2016,155.323,NA,NA
RY,2016,170.898,NA,NA
Catch_RY,2016,0.908864,NA,NA
R,2017,8.50032,6.72987,10.7365
SSB,2017,704.217,619.716,800.24
Depletion,2017,0.247612,0.244118,0.251157
B_Bmsy,2017,0.751935,NA,NA
Catch,2017,156.323,NA,NA
RY,2017,178.501,NA,NA
Catch_RY,2017,0.875753,NA,NA
R,2018,8.98033,7.11131,11.3406
SSB,2018,723.616,636.552,822.587
Depletion,2018,0.254433,0.25075,0.25817
B_Bmsy,2018,0.772648,NA,NA
Catch,2018,154.234,NA,NA
RY,2018,157.05,NA,NA
Catch_RY,2018,0.98207,NA,NA
R,2019,12.2226,9.86004,15.1512
SSB,2019,726.222,638.002,826.641
Depletion,2019,0.255349,0.251321,0.259442
B_Bmsy,2019,0.77543,NA,NA
Catch,2019,151.985,NA,NA
RY,2019,147.32,NA,NA
Catch_RY,2019,1.03166,NA,NA
R,2020,14.1825,11.3084,17.787
SSB,2020,721.901,636.478,818.789
Depletion,2020,0.25383,0.250721,0.256978
B_Bmsy,2020,0.770817,NA,NA
Catch,2020,126.213,NA,NA
RY,2020,171.449,NA,NA
Catch_RY,2020,0.736154,NA,NA
R,2021,10.8845,8.06171,14.6958
SSB,2021,763.692,683.127,853.758
Depletion,2021,0.268524,0.269097,0.267953
B_Bmsy,2021,0.815439,NA,NA
Catch,2021,163.504,NA,NA
RY,2021,193.974,NA,NA
Catch_RY,2021,0.842917,NA,NA
R,2022,7.71752,5.10102,11.6761
SSB,2022,791.761,713.364,878.773
Depletion,2022,0.278394,0.281008,0.275804
B_Bmsy,2022,0.84541,NA,NA
Catch,2022,159.503,NA,NA
RY,2022,180.596,NA,NA
Catch_RY,2022,0.883202,NA,NA
R,2023,6.29344,3.56621,11.1063
SSB,2023,811.231,726.3,906.094
Depletion,2023,0.28524,0.286104,0.284379
B_Bmsy,2023,0.8662,NA,NA
Catch,2023,169.498,NA,NA
RY,2023,134.55,NA,NA
Catch_RY,2023,1.25974,NA,NA
R,2024,14.949,4.21863,52.9726
SSB,2024,778.941,680.099,892.147
Depletion,2024,0.273886,0.267904,0.280002
B_Bmsy,2024,0.831721,NA,NA
Catch,2024,169.498,NA,NA
RY,2024,123.585,NA,NA
Catch_RY,2024,1.37151,NA,NA
